CFB_ID,Course_ID,Date,Course_Content,Practical_Learning,Course_Management,Course_Value,Course_Difficulty,Learning_Experience
CFB004930,C017,2022-12-13,5,5,5,4,3,5
CFB004931,C079,2022-12-13,4,2,4,4,4,4
CFB004932,C074,2022-12-13,2,2,4,3,2,3
CFB004933,C044,2022-12-13,4,3,5,3,4,2
CFB004934,C021,2022-12-13,4,3,4,4,3,2
CFB004935,C029,2022-12-13,3,4,3,4,3,3
CFB004936,C006,2022-12-13,4,4,5,4,4,5
CFB004937,C068,2022-12-13,3,5,4,2,4,3
CFB004938,C045,2022-12-13,5,5,4,5,3,5
CFB004939,C086,2022-12-13,2,5,4,4,3,3
CFB004940,C080,2022-12-13,5,5,4,5,3,4
CFB004941,C016,2022-12-13,3,1,3,4,1,4
CFB004942,C078,2022-12-13,5,4,4,5,4,4
CFB004943,C040,2022-12-13,5,3,3,5,4,5
CFB004944,C086,2022-12-13,3,3,4,2,4,2
CFB004945,C073,2022-12-13,4,3,2,4,4,2
CFB004946,C067,2022-12-13,5,5,4,5,4,5
CFB004947,C018,2022-12-13,5,4,5,3,3,4
CFB004948,C086,2022-12-13,4,2,5,4,4,4
CFB004949,C079,2022-12-13,4,3,4,4,2,4
CFB004950,C043,2022-12-13,5,4,4,3,4,5
CFB004951,C007,2022-12-13,4,2,2,2,3,3
CFB004952,C007,2022-12-14,3,2,4,5,1,4
CFB004953,C086,2022-12-14,3,4,3,2,3,3
CFB004954,C043,2022-12-14,5,2,4,3,2,3
CFB004955,C046,2022-12-14,2,4,2,4,3,3
CFB004956,C077,2022-12-14,4,3,4,4,3,4
CFB004957,C084,2022-12-14,4,4,3,4,3,4
CFB004958,C054,2022-12-14,4,5,4,4,3,3
CFB004959,C017,2022-12-14,4,3,5,4,3,3
CFB004960,C084,2022-12-14,3,5,5,5,4,3
CFB004961,C078,2022-12-14,4,2,3,3,2,3
CFB004962,C088,2022-12-14,3,2,3,3,3,5
CFB004963,C030,2022-12-14,4,4,4,4,4,3
CFB004964,C032,2022-12-14,4,3,3,3,3,4
CFB004965,C086,2022-12-14,3,5,3,2,3,3
CFB004966,C027,2022-12-14,5,4,4,5,4,5
CFB004967,C060,2022-12-14,4,3,4,2,3,4
CFB004968,C088,2022-12-14,3,2,3,3,3,3
CFB004969,C077,2022-12-14,3,2,2,4,3,3
CFB004970,C085,2022-12-14,4,2,5,5,3,4
CFB004971,C035,2022-12-14,2,3,4,3,4,2
CFB004972,C078,2022-12-14,5,2,5,5,3,4
CFB004973,C029,2022-12-14,4,3,4,4,4,3
CFB004974,C074,2022-12-14,3,5,2,3,2,3
CFB004975,C089,2022-12-14,3,4,5,5,3,4
CFB004976,C020,2022-12-14,4,3,5,4,3,4
CFB004977,C030,2022-12-14,4,3,4,4,2,3
CFB004978,C079,2022-12-14,5,5,5,3,4,5
CFB004979,C020,2022-12-14,4,2,4,5,3,5
CFB004980,C034,2022-12-14,3,4,2,4,2,4
CFB004981,C047,2022-12-14,4,4,2,4,2,4
CFB004982,C080,2022-12-14,4,2,2,1,3,4
CFB004983,C062,2022-12-14,3,2,3,4,4,3
CFB004984,C031,2022-12-14,4,5,5,4,1,5
CFB004985,C032,2022-12-14,4,3,3,3,3,4
CFB004986,C065,2022-12-14,2,1,3,3,3,4
CFB004987,C078,2022-12-14,3,2,1,3,2,1
CFB004988,C056,2022-12-14,3,4,4,4,2,5
CFB004989,C070,2022-12-14,4,1,2,4,3,3
CFB004990,C037,2022-12-14,4,5,4,5,3,3
CFB004991,C065,2022-12-14,4,3,4,3,2,5
CFB004992,C048,2022-12-14,5,4,1,3,4,4
CFB004993,C031,2022-12-14,5,3,3,4,1,3
CFB004994,C002,2022-12-14,4,4,3,4,2,4
CFB004995,C084,2022-12-14,4,3,3,5,4,3
CFB004996,C078,2022-12-14,4,5,4,5,4,5
CFB004997,C075,2022-12-14,3,5,4,3,3,3
CFB004998,C029,2022-12-14,5,5,5,4,1,5
CFB004999,C027,2022-12-15,4,2,3,3,3,3
CFB005000,C029,2022-12-15,4,4,2,4,3,3
CFB005001,C015,2022-12-15,2,1,2,3,4,3
CFB005002,C029,2022-12-15,3,5,5,4,2,5
CFB005003,C061,2022-12-15,2,2,3,4,2,3
CFB005004,C038,2022-12-15,2,3,3,4,2,3
CFB005005,C081,2022-12-15,4,3,5,4,4,2
CFB005006,C024,2022-12-15,3,3,4,5,2,5
CFB005007,C020,2022-12-15,3,4,3,4,3,2
CFB005008,C060,2022-12-15,5,3,4,4,3,4
CFB005009,C078,2022-12-15,4,4,2,3,3,4
CFB005010,C069,2022-12-15,3,2,2,3,2,2
CFB005011,C032,2022-12-15,4,3,3,4,3,5
CFB005012,C044,2022-12-15,3,3,3,3,2,3
CFB005013,C047,2022-12-15,5,2,3,5,5,3
CFB005014,C085,2022-12-15,4,3,4,4,3,4
CFB005015,C034,2022-12-15,3,4,4,4,2,5
CFB005016,C084,2022-12-15,3,2,4,4,1,3
CFB005017,C068,2022-12-15,2,2,3,2,2,4
CFB005018,C032,2022-12-15,3,5,3,4,4,3
CFB005019,C006,2022-12-15,4,3,3,3,4,4
CFB005020,C016,2022-12-15,4,4,4,3,4,4
CFB005021,C073,2022-12-15,5,3,5,2,4,3
CFB005022,C059,2022-12-15,2,1,3,5,4,4
CFB005023,C085,2022-12-15,5,3,3,4,5,3
CFB005024,C068,2022-12-15,4,4,3,4,2,2
CFB005025,C060,2022-12-15,3,2,5,4,2,5
CFB005026,C007,2022-12-15,4,5,4,4,5,4
CFB005027,C078,2022-12-15,4,2,5,5,4,4
CFB005028,C088,2022-12-15,4,4,3,5,3,4
CFB005029,C068,2022-12-15,1,4,3,3,3,3
CFB005030,C063,2022-12-15,3,4,4,5,2,4
CFB005031,C075,2022-12-15,3,3,4,5,3,4
CFB005032,C040,2022-12-15,3,5,4,5,3,5
CFB005033,C060,2022-12-15,5,5,3,5,3,4
CFB005034,C045,2022-12-15,4,3,3,4,2,5
CFB005035,C045,2022-12-15,4,5,3,5,4,3
CFB005036,C018,2022-12-15,3,4,3,5,3,2
CFB005037,C020,2022-12-15,5,5,4,3,4,2
CFB005038,C019,2022-12-15,4,5,4,5,4,4
CFB005039,C087,2022-12-15,5,5,3,4,5,5
CFB005040,C047,2022-12-15,3,4,4,3,2,4
CFB005041,C037,2022-12-15,4,2,3,3,1,4
CFB005042,C080,2022-12-16,3,3,3,4,4,4
CFB005043,C089,2022-12-16,3,4,4,3,3,4
CFB005044,C061,2022-12-16,3,2,3,4,2,3
CFB005045,C017,2022-12-16,4,3,4,5,3,4
CFB005046,C059,2022-12-16,5,4,5,5,1,4
CFB005047,C048,2022-12-16,3,3,3,4,2,2
CFB005048,C007,2022-12-16,4,3,4,5,2,4
CFB005049,C074,2022-12-16,3,4,5,3,4,5
CFB005050,C034,2022-12-16,3,4,2,5,2,4
CFB005051,C029,2022-12-16,3,2,4,4,3,3
CFB005052,C046,2022-12-16,4,4,3,4,2,5
CFB005053,C020,2022-12-16,3,4,5,4,2,5
CFB005054,C019,2022-12-16,4,4,3,4,5,2
CFB005055,C061,2022-12-16,3,3,3,3,3,2
CFB005056,C010,2022-12-16,5,5,5,4,2,5
CFB005057,C075,2022-12-16,3,4,4,4,4,4
CFB005058,C002,2022-12-16,4,4,4,4,2,3
CFB005059,C087,2022-12-16,5,2,3,3,3,3
CFB005060,C086,2022-12-16,3,5,4,3,3,3
CFB005061,C060,2022-12-16,4,4,3,3,3,1
CFB005062,C061,2022-12-16,4,3,5,4,2,5
CFB005063,C054,2022-12-16,3,3,4,5,3,5
CFB005064,C030,2022-12-16,5,5,3,5,3,5
CFB005065,C078,2022-12-16,4,3,3,5,5,5
CFB005066,C043,2022-12-16,3,2,3,3,3,2
CFB005067,C051,2022-12-16,3,5,4,3,4,4
CFB005068,C077,2022-12-16,4,2,3,2,2,4
CFB005069,C068,2022-12-16,3,3,2,3,2,4
CFB005070,C089,2022-12-16,3,3,5,5,3,5
CFB005071,C010,2022-12-16,4,4,5,4,3,5
CFB005072,C054,2022-12-16,5,4,5,5,4,3
CFB005073,C027,2022-12-16,4,4,4,3,3,4
CFB005074,C035,2022-12-16,5,3,2,2,4,3
CFB005075,C010,2022-12-16,3,3,3,3,1,5
CFB005076,C010,2022-12-16,4,2,2,2,2,3
CFB005077,C031,2022-12-16,3,4,4,5,5,3
CFB005078,C027,2022-12-16,4,2,4,3,3,4
CFB005079,C004,2022-12-16,4,4,4,5,5,4
CFB005080,C065,2022-12-16,3,2,3,3,3,2
CFB005081,C016,2022-12-16,5,5,4,5,4,4
CFB005082,C069,2022-12-16,3,3,3,3,1,3
CFB005083,C085,2022-12-16,3,4,4,5,3,5
CFB005084,C035,2022-12-16,3,3,3,4,3,4
CFB005085,C081,2022-12-16,4,3,3,3,3,3
CFB005086,C020,2022-12-16,4,3,4,4,3,5
CFB005087,C066,2022-12-16,3,3,4,5,2,3
CFB005088,C079,2022-12-16,4,5,4,3,2,3
CFB005089,C074,2022-12-16,4,4,3,4,4,4
CFB005090,C074,2022-12-17,3,3,4,3,3,4
CFB005091,C047,2022-12-17,4,2,3,3,3,4
CFB005092,C077,2022-12-17,5,3,4,4,5,3
CFB005093,C066,2022-12-17,5,4,3,3,3,4
CFB005094,C043,2022-12-17,4,4,4,4,3,4
CFB005095,C037,2022-12-17,5,3,3,3,1,2
CFB005096,C046,2022-12-17,3,3,5,3,3,3
CFB005097,C068,2022-12-17,4,3,3,3,3,4
CFB005098,C017,2022-12-17,4,4,5,5,3,5
CFB005099,C066,2022-12-17,4,3,4,2,4,4
CFB005100,C024,2022-12-17,4,3,5,4,3,4
CFB005101,C029,2022-12-17,3,3,3,1,3,2
CFB005102,C029,2022-12-17,3,3,4,4,4,4
CFB005103,C088,2022-12-17,4,1,2,4,3,3
CFB005104,C017,2022-12-17,5,4,4,4,4,4
CFB005105,C087,2022-12-17,4,4,2,3,2,1
CFB005106,C068,2022-12-17,3,2,2,2,3,2
CFB005107,C038,2022-12-17,4,4,4,4,4,5
CFB005108,C067,2022-12-17,5,5,4,3,4,4
CFB005109,C039,2022-12-17,5,3,4,3,3,4
CFB005110,C047,2022-12-17,4,3,2,2,3,5
CFB005111,C017,2022-12-17,4,3,4,2,3,4
CFB005112,C079,2022-12-17,4,3,4,2,2,4
CFB005113,C080,2022-12-17,2,2,3,3,3,2
CFB005114,C029,2022-12-17,4,4,5,5,4,4
CFB005115,C078,2022-12-17,5,4,4,5,4,4
CFB005116,C051,2022-12-17,2,3,4,4,5,3
CFB005117,C039,2022-12-17,2,2,2,4,4,1
CFB005118,C047,2022-12-17,4,2,3,4,4,2
CFB005119,C027,2022-12-17,3,5,4,5,3,4
CFB005120,C039,2022-12-17,3,4,2,4,2,4
CFB005121,C037,2022-12-17,5,3,3,4,2,3
CFB005122,C081,2022-12-17,4,3,3,3,4,3
CFB005123,C085,2022-12-17,4,4,4,4,3,3
CFB005124,C047,2022-12-17,4,4,4,2,3,2
CFB005125,C062,2022-12-17,4,4,3,4,4,5
CFB005126,C007,2022-12-17,5,5,3,4,3,5
CFB005127,C080,2022-12-17,4,5,4,4,4,4
CFB005128,C034,2022-12-17,4,5,3,5,5,3
CFB005129,C020,2022-12-18,4,4,4,4,1,4
CFB005130,C010,2022-12-18,4,3,3,4,4,3
CFB005131,C006,2022-12-18,3,4,3,2,3,2
CFB005132,C068,2022-12-18,2,3,4,2,3,3
CFB005133,C038,2022-12-18,4,3,2,4,2,5
CFB005134,C081,2022-12-18,3,4,3,2,3,2
CFB005135,C013,2022-12-18,3,1,3,4,3,4
CFB005136,C048,2022-12-18,4,4,3,1,4,2
CFB005137,C089,2022-12-18,5,3,3,2,1,3
CFB005138,C062,2022-12-18,4,3,2,3,3,5
CFB005139,C032,2022-12-18,3,3,2,4,3,4
CFB005140,C054,2022-12-18,4,3,3,3,2,5
CFB005141,C048,2022-12-18,2,3,3,3,4,3
CFB005142,C040,2022-12-18,2,2,2,3,2,3
CFB005143,C006,2022-12-18,2,3,3,4,5,4
CFB005144,C088,2022-12-18,5,4,5,5,3,4
CFB005145,C066,2022-12-18,5,4,5,4,4,4
CFB005146,C032,2022-12-18,4,5,2,4,3,2
CFB005147,C030,2022-12-18,2,3,4,3,2,3
CFB005148,C039,2022-12-18,4,3,5,5,4,5
CFB005149,C048,2022-12-18,3,3,4,3,3,4
CFB005150,C019,2022-12-18,4,4,5,2,2,4
CFB005151,C070,2022-12-18,5,4,5,5,3,3
CFB005152,C043,2022-12-18,4,4,4,4,2,5
CFB005153,C004,2022-12-18,3,4,4,5,4,3
CFB005154,C070,2022-12-18,3,4,3,1,3,3
CFB005155,C059,2022-12-18,4,2,4,3,2,4
CFB005156,C048,2022-12-18,4,3,3,3,3,2
CFB005157,C013,2022-12-18,3,4,2,3,3,2
CFB005158,C032,2022-12-18,3,2,3,5,3,2
CFB005159,C054,2022-12-18,4,2,3,4,2,4
CFB005160,C045,2022-12-18,5,5,2,4,2,4
CFB005161,C047,2022-12-18,5,4,3,4,4,4
CFB005162,C034,2022-12-18,5,3,4,4,4,4
CFB005163,C065,2022-12-18,4,4,4,3,2,5
CFB005164,C010,2022-12-18,4,3,3,2,1,4
CFB005165,C067,2022-12-18,4,4,5,3,4,5
CFB005166,C051,2022-12-18,4,3,4,2,3,4
CFB005167,C007,2022-12-18,5,5,3,3,2,4
CFB005168,C069,2022-12-18,3,3,4,4,4,3
CFB005169,C065,2022-12-18,4,5,3,3,3,3
CFB005170,C081,2022-12-18,3,5,4,5,4,5
CFB005171,C037,2022-12-18,5,4,5,3,3,3
CFB005172,C002,2022-12-18,3,4,1,5,5,2
CFB005173,C088,2022-12-18,5,3,3,3,5,5
CFB005174,C010,2022-12-18,4,3,4,3,4,4
CFB005175,C078,2022-12-18,3,4,2,5,5,4
CFB005176,C045,2022-12-18,4,3,3,4,2,3
CFB005177,C068,2022-12-18,4,4,3,4,4,4
CFB005178,C070,2022-12-19,4,3,3,3,3,3
CFB005179,C051,2022-12-19,4,3,3,5,2,4
CFB005180,C051,2022-12-19,2,2,3,2,2,2
CFB005181,C073,2022-12-19,5,3,3,3,4,4
CFB005182,C006,2022-12-19,3,4,3,3,2,2
CFB005183,C067,2022-12-19,2,3,2,1,2,2
CFB005184,C085,2022-12-19,5,5,5,4,4,4
CFB005185,C002,2022-12-19,4,2,3,4,2,2
CFB005186,C051,2022-12-19,4,3,2,3,3,3
CFB005187,C070,2022-12-19,4,3,5,3,3,4
CFB005188,C074,2022-12-19,5,4,3,4,4,5
CFB005189,C087,2022-12-19,5,4,3,3,3,4
CFB005190,C085,2022-12-19,3,2,3,2,1,1
CFB005191,C021,2022-12-19,3,2,3,4,3,4
CFB005192,C081,2022-12-19,4,5,3,4,2,2
CFB005193,C066,2022-12-19,3,4,4,4,3,3
CFB005194,C013,2022-12-19,2,4,2,3,3,3
CFB005195,C061,2022-12-19,2,4,3,2,3,3
CFB005196,C039,2022-12-19,4,4,4,2,2,3
CFB005197,C079,2022-12-19,4,2,2,3,2,3
CFB005198,C069,2022-12-19,5,3,4,5,4,4
CFB005199,C054,2022-12-19,3,4,4,3,3,4
CFB005200,C008,2022-12-19,4,4,4,4,3,5
CFB005201,C047,2022-12-19,4,3,4,3,3,5
CFB005202,C089,2022-12-19,3,3,4,5,5,3
CFB005203,C040,2022-12-19,4,5,2,4,4,3
CFB005204,C078,2022-12-19,2,4,5,4,1,3
CFB005205,C086,2022-12-19,3,3,2,4,5,3
CFB005206,C021,2022-12-19,4,3,2,3,2,4
CFB005207,C032,2022-12-19,4,3,4,3,4,4
CFB005208,C034,2022-12-19,5,4,4,5,2,5
CFB005209,C035,2022-12-19,3,3,4,5,2,5
CFB005210,C039,2022-12-19,4,1,5,2,3,3
CFB005211,C059,2022-12-19,3,4,4,4,3,5
CFB005212,C056,2022-12-19,3,3,4,2,4,3
CFB005213,C060,2022-12-19,3,2,4,3,3,4
CFB005214,C029,2022-12-19,3,2,4,4,4,3
CFB005215,C015,2022-12-19,4,3,4,4,2,4
CFB005216,C040,2022-12-19,4,4,5,4,4,5
CFB005217,C010,2022-12-19,3,3,2,3,2,3
CFB005218,C061,2022-12-19,5,5,5,4,3,4
CFB005219,C004,2022-12-19,5,3,3,5,3,3
CFB005220,C016,2022-12-19,3,5,4,4,5,5
CFB005221,C088,2023-04-05,3,3,5,3,2,3
CFB005222,C084,2023-04-05,3,5,2,3,2,4
CFB005223,C007,2023-04-05,4,2,3,5,3,5
CFB005224,C086,2023-04-05,4,5,5,5,3,5
CFB005225,C006,2023-04-05,3,3,5,4,3,5
CFB005226,C035,2023-04-05,5,3,5,3,4,5
CFB005227,C017,2023-04-05,5,5,5,5,3,4
CFB005228,C075,2023-04-05,5,4,4,4,4,4
CFB005229,C007,2023-04-05,5,5,5,4,1,4
CFB005230,C038,2023-04-05,3,5,5,4,5,4
CFB005231,C059,2023-04-05,3,3,3,3,2,4
CFB005232,C061,2023-04-05,3,2,4,3,3,4
CFB005233,C017,2023-04-05,5,4,3,5,3,5
CFB005234,C068,2023-04-05,4,4,5,5,2,2
CFB005235,C075,2023-04-05,5,4,5,5,5,5
CFB005236,C085,2023-04-05,5,5,4,4,5,4
CFB005237,C054,2023-04-05,3,3,3,5,3,3
CFB005238,C046,2023-04-05,4,4,5,4,3,2
CFB005239,C068,2023-04-05,3,4,5,3,4,3
CFB005240,C054,2023-04-05,5,3,5,5,1,5
CFB005241,C062,2023-04-05,3,5,3,4,3,4
CFB005242,C040,2023-04-05,4,5,4,5,3,4
CFB005243,C086,2023-04-05,4,5,3,3,4,3
CFB005244,C084,2023-04-05,4,4,3,3,5,4
CFB005245,C073,2023-04-05,4,3,5,4,2,4
CFB005246,C035,2023-04-05,5,3,3,5,3,2
CFB005247,C069,2023-04-05,2,4,5,3,5,2
CFB005248,C008,2023-04-05,3,3,4,4,4,5
CFB005249,C069,2023-04-05,4,2,4,5,5,4
CFB005250,C055,2023-04-05,4,4,4,3,2,4
CFB005251,C070,2023-04-05,4,5,3,5,3,5
CFB005252,C007,2023-04-05,3,4,4,4,3,2
CFB005253,C069,2023-04-05,3,4,3,3,3,4
CFB005254,C034,2023-04-05,3,2,4,5,4,3
CFB005255,C079,2023-04-06,4,5,4,1,3,5
CFB005256,C030,2023-04-06,5,4,5,4,2,5
CFB005257,C085,2023-04-06,4,2,4,4,4,4
CFB005258,C036,2023-04-06,5,4,4,5,2,4
CFB005259,C051,2023-04-06,4,3,3,5,3,5
CFB005260,C085,2023-04-06,4,4,5,5,4,4
CFB005261,C080,2023-04-06,3,4,2,4,2,4
CFB005262,C032,2023-04-06,4,5,2,5,3,4
CFB005263,C024,2023-04-06,4,3,3,5,4,4
CFB005264,C059,2023-04-06,5,5,5,4,4,3
CFB005265,C019,2023-04-06,2,4,4,5,3,4
CFB005266,C044,2023-04-06,5,4,4,4,4,5
CFB005267,C021,2023-04-06,4,5,3,5,4,4
CFB005268,C079,2023-04-06,4,5,2,3,3,5
CFB005269,C069,2023-04-06,4,4,5,4,3,4
CFB005270,C037,2023-04-06,5,5,4,4,4,5
CFB005271,C059,2023-04-06,3,5,3,3,3,2
CFB005272,C047,2023-04-06,5,4,4,3,4,5
CFB005273,C066,2023-04-06,5,4,3,5,3,5
CFB005274,C085,2023-04-06,5,4,3,4,4,5
CFB005275,C085,2023-04-06,3,2,5,3,4,3
CFB005276,C068,2023-04-06,4,3,5,4,2,5
CFB005277,C013,2023-04-06,4,3,4,5,2,4
CFB005278,C073,2023-04-06,3,3,2,3,3,5
CFB005279,C016,2023-04-06,4,4,4,4,3,5
CFB005280,C019,2023-04-06,5,3,5,5,2,3
CFB005281,C030,2023-04-06,3,5,3,3,1,4
CFB005282,C067,2023-04-06,4,3,3,5,1,4
CFB005283,C032,2023-04-06,4,3,3,4,4,4
CFB005284,C034,2023-04-06,4,3,5,3,2,5
CFB005285,C088,2023-04-06,4,3,5,4,5,3
CFB005286,C067,2023-04-06,5,3,3,4,3,3
CFB005287,C029,2023-04-07,4,3,5,5,3,3
CFB005288,C073,2023-04-07,5,5,5,5,5,4
CFB005289,C016,2023-04-07,5,2,4,3,4,5
CFB005290,C048,2023-04-07,4,4,3,1,4,4
CFB005291,C027,2023-04-07,5,4,4,3,2,4
CFB005292,C079,2023-04-07,4,2,3,4,4,4
CFB005293,C007,2023-04-07,5,5,4,5,3,4
CFB005294,C024,2023-04-07,4,3,3,3,3,5
CFB005295,C075,2023-04-07,3,4,4,3,4,3
CFB005296,C019,2023-04-07,4,5,4,5,4,3
CFB005297,C081,2023-04-07,3,3,3,4,4,5
CFB005298,C013,2023-04-07,4,3,5,4,3,5
CFB005299,C062,2023-04-07,2,2,3,2,3,5
CFB005300,C010,2023-04-07,3,4,2,3,2,1
CFB005301,C031,2023-04-07,3,5,3,4,3,3
CFB005302,C035,2023-04-07,4,4,4,3,4,3
CFB005303,C027,2023-04-07,4,4,3,4,3,4
CFB005304,C062,2023-04-07,4,3,4,5,3,5
CFB005305,C038,2023-04-07,3,4,4,5,3,2
CFB005306,C031,2023-04-07,4,4,4,4,2,5
CFB005307,C035,2023-04-07,4,4,4,5,2,3
CFB005308,C067,2023-04-07,4,3,4,2,4,4
CFB005309,C002,2023-04-07,3,2,4,2,1,3
CFB005310,C060,2023-04-07,5,3,5,3,5,5
CFB005311,C024,2023-04-07,4,4,3,4,4,4
CFB005312,C084,2023-04-08,4,5,4,4,2,5
CFB005313,C034,2023-04-08,4,3,3,4,3,4
CFB005314,C021,2023-04-08,5,4,4,4,2,4
CFB005315,C070,2023-04-08,4,5,3,3,4,4
CFB005316,C051,2023-04-08,5,5,5,5,4,4
CFB005317,C018,2023-04-08,4,3,4,4,3,4
CFB005318,C020,2023-04-08,5,5,5,5,2,4
CFB005319,C084,2023-04-08,5,3,5,4,2,4
CFB005320,C073,2023-04-08,2,3,3,3,2,2
CFB005321,C080,2023-04-08,5,5,5,5,4,5
CFB005322,C006,2023-04-08,3,5,5,4,4,5
CFB005323,C059,2023-04-08,3,4,5,3,4,5
CFB005324,C029,2023-04-08,4,5,5,4,5,4
CFB005325,C069,2023-04-08,3,3,3,3,4,3
CFB005326,C044,2023-04-08,4,3,2,4,2,4
CFB005327,C006,2023-04-08,5,4,4,5,2,4
CFB005328,C031,2023-04-08,4,4,4,4,5,4
CFB005329,C059,2023-04-08,4,4,2,2,4,5
CFB005330,C089,2023-04-08,5,4,5,5,5,5
CFB005331,C063,2023-04-08,4,4,3,4,3,1
CFB005332,C039,2023-04-08,5,4,3,4,4,4
CFB005333,C037,2023-04-08,5,5,4,4,4,5
CFB005334,C079,2023-04-08,4,4,4,4,3,3
CFB005335,C015,2023-04-08,2,3,5,5,4,4
CFB005336,C069,2023-04-08,4,5,4,3,5,4
CFB005337,C080,2023-04-08,2,4,4,3,4,5
CFB005338,C055,2023-04-08,3,5,2,5,4,3
CFB005339,C019,2023-04-08,4,2,3,1,3,4
CFB005340,C063,2023-04-08,5,4,3,4,4,4
CFB005341,C032,2023-04-08,5,3,4,5,2,4
CFB005342,C032,2023-04-08,3,4,5,2,2,4
CFB005343,C030,2023-04-08,5,4,4,5,2,3
CFB005344,C078,2023-04-08,5,4,4,4,3,5
CFB005345,C027,2023-04-08,4,4,3,3,2,3
CFB005346,C032,2023-04-08,5,4,4,4,3,2
CFB005347,C078,2023-04-09,2,5,4,4,2,4
CFB005348,C034,2023-04-09,4,5,4,5,2,5
CFB005349,C078,2023-04-09,4,5,2,4,2,4
CFB005350,C007,2023-04-09,4,4,3,3,2,4
CFB005351,C037,2023-04-09,3,3,4,4,4,4
CFB005352,C004,2023-04-09,4,3,4,3,3,5
CFB005353,C043,2023-04-09,5,5,4,4,4,5
CFB005354,C059,2023-04-09,3,4,3,4,4,3
CFB005355,C016,2023-04-09,3,5,4,5,3,4
CFB005356,C038,2023-04-09,4,4,3,4,3,5
CFB005357,C030,2023-04-09,5,5,5,4,5,5
CFB005358,C010,2023-04-09,5,4,3,4,2,3
CFB005359,C073,2023-04-09,4,4,3,4,3,5
CFB005360,C017,2023-04-09,5,4,5,5,5,4
CFB005361,C047,2023-04-09,2,4,2,3,1,3
CFB005362,C084,2023-04-09,5,5,3,4,3,5
CFB005363,C068,2023-04-09,3,3,2,3,4,5
CFB005364,C019,2023-04-09,5,5,4,4,3,4
CFB005365,C047,2023-04-09,3,4,5,5,3,4
CFB005366,C021,2023-04-09,5,3,4,4,5,5
CFB005367,C054,2023-04-09,4,4,5,4,3,4
CFB005368,C087,2023-04-09,4,3,3,3,5,5
CFB005369,C084,2023-04-09,4,3,4,5,3,3
CFB005370,C051,2023-04-09,5,3,4,5,4,3
CFB005371,C089,2023-04-09,5,3,4,4,2,4
CFB005372,C018,2023-04-09,3,3,4,4,4,3
CFB005373,C027,2023-04-09,5,3,4,5,4,4
CFB005374,C036,2023-04-09,4,4,3,4,2,5
CFB005375,C030,2023-04-09,5,3,4,4,2,3
CFB005376,C073,2023-04-09,4,4,4,3,1,3
CFB005377,C040,2023-04-09,4,4,4,5,2,3
CFB005378,C069,2023-04-09,3,4,3,2,2,2
CFB005379,C079,2023-04-10,3,4,2,2,5,2
CFB005380,C078,2023-04-10,4,5,5,4,4,4
CFB005381,C038,2023-04-10,4,4,3,4,3,3
CFB005382,C030,2023-04-10,5,4,5,5,3,3
CFB005383,C004,2023-04-10,4,4,5,3,3,3
CFB005384,C080,2023-04-10,4,2,5,3,4,5
CFB005385,C051,2023-04-10,4,4,4,5,3,5
CFB005386,C068,2023-04-10,3,3,4,3,4,3
CFB005387,C021,2023-04-10,3,4,5,3,3,5
CFB005388,C036,2023-04-10,2,3,4,3,3,3
CFB005389,C010,2023-04-10,3,5,3,4,4,5
CFB005390,C085,2023-04-10,3,4,5,3,3,3
CFB005391,C034,2023-04-10,3,4,4,3,2,2
CFB005392,C063,2023-04-10,4,5,4,5,4,4
CFB005393,C077,2023-04-10,4,4,4,4,2,5
CFB005394,C027,2023-04-10,4,5,4,4,2,4
CFB005395,C024,2023-04-10,2,5,4,3,3,3
CFB005396,C010,2023-04-10,5,3,3,5,1,4
CFB005397,C069,2023-04-10,4,3,4,4,3,5
CFB005398,C046,2023-04-10,5,4,4,2,4,4
CFB005399,C055,2023-04-10,5,5,5,4,4,5
CFB005400,C054,2023-04-10,4,2,5,4,4,5
CFB005401,C017,2023-04-10,4,4,3,5,1,4
CFB005402,C077,2023-04-10,4,4,3,5,4,4
CFB005403,C075,2023-04-10,5,2,5,5,2,2
CFB005404,C067,2023-04-10,4,3,5,5,3,4
CFB005405,C068,2023-04-10,4,3,4,3,3,5
CFB005406,C002,2023-04-10,4,4,4,3,3,2
CFB005407,C051,2023-04-10,5,4,4,5,4,3
CFB005408,C044,2023-04-10,3,4,3,4,4,3
CFB005409,C034,2023-04-10,5,5,4,3,3,2
CFB005410,C016,2023-04-10,4,5,4,5,4,5
CFB005411,C046,2023-04-10,4,2,4,4,3,5
CFB005412,C016,2023-04-10,5,3,3,3,1,4
CFB005413,C087,2023-04-11,4,4,5,5,5,5
CFB005414,C040,2023-04-11,2,3,3,5,5,2
CFB005415,C021,2023-04-11,2,2,3,4,3,5
CFB005416,C054,2023-04-11,5,4,5,2,5,5
CFB005417,C070,2023-04-11,4,4,3,2,5,2
CFB005418,C031,2023-04-11,4,4,4,3,5,3
CFB005419,C004,2023-04-11,3,4,4,3,2,4
CFB005420,C039,2023-04-11,5,3,4,4,5,3
CFB005421,C081,2023-04-11,5,4,3,3,3,4
CFB005422,C079,2023-04-11,5,5,5,4,3,4
CFB005423,C017,2023-04-11,5,4,5,4,4,4
CFB005424,C069,2023-04-11,5,4,5,4,5,3
CFB005425,C006,2023-04-11,3,3,5,5,4,5
CFB005426,C056,2023-04-11,4,1,3,3,5,2
