FeedbackID,LabID,SystemPerformance,SystemAvailability,InternetConnectivity,EquipmentAvailability,LabMaterialAvailability,StaffAvailability,TechnicalSupport,LabCleanliness,SeatingAndSpace,LabSafety,Date
LFB001942,L026,3,3,3,5,2,4,2,5,4,3,2022-12-02
LFB001943,L015,3,3,3,4,5,4,4,5,4,4,2022-12-02
LFB001944,L026,4,2,2,4,3,5,3,3,4,4,2022-12-02
LFB001945,L005,4,4,3,5,4,4,3,4,4,3,2022-12-02
LFB001946,L006,3,4,5,4,5,3,4,3,2,4,2022-12-02
LFB001947,L025,3,4,3,3,4,4,5,4,4,3,2022-12-02
LFB001948,L016,4,3,3,3,4,2,4,4,3,3,2022-12-02
LFB001949,L025,4,4,4,5,3,3,5,4,5,3,2022-12-02
LFB001950,L006,4,4,4,4,5,4,3,4,3,3,2022-12-02
LFB001951,L001,3,3,3,3,4,3,4,4,3,4,2022-12-02
LFB001952,L026,5,5,4,5,5,4,3,4,4,3,2022-12-02
LFB001953,L012,3,4,3,5,1,2,3,4,4,4,2022-12-02
LFB001954,L010,3,3,4,4,3,4,3,3,4,3,2022-12-02
LFB001955,L001,4,5,4,4,4,4,4,3,3,5,2022-12-02
LFB001956,L024,3,4,3,4,4,3,4,4,3,4,2022-12-02
LFB001957,L014,4,2,4,4,3,3,3,4,3,3,2022-12-03
LFB001958,L002,3,4,4,5,2,4,3,4,4,4,2022-12-03
LFB001959,L004,2,4,3,2,3,3,3,4,4,4,2022-12-03
LFB001960,L013,4,4,4,3,5,3,4,3,3,3,2022-12-03
LFB001961,L010,4,5,3,4,4,5,4,5,5,5,2022-12-03
LFB001962,L024,3,4,4,3,4,3,3,4,4,4,2022-12-03
LFB001963,L026,3,5,4,5,5,5,3,4,3,5,2022-12-03
LFB001964,L016,5,3,4,4,3,2,2,4,4,3,2022-12-03
LFB001965,L025,3,3,4,4,2,4,4,5,4,4,2022-12-03
LFB001966,L015,4,3,4,4,4,4,5,3,4,5,2022-12-03
LFB001967,L011,3,4,2,3,4,4,5,5,3,3,2022-12-03
LFB001968,L002,3,3,3,4,3,2,3,3,3,3,2022-12-03
LFB001969,L002,4,3,5,4,4,4,4,4,3,4,2022-12-03
LFB001970,L011,3,4,4,5,5,3,5,3,3,3,2022-12-03
LFB001971,L004,3,3,4,4,3,4,4,4,5,3,2022-12-03
LFB001972,L008,5,5,2,4,4,3,4,4,5,4,2022-12-03
LFB001973,L026,4,5,3,1,1,3,3,5,3,1,2022-12-03
LFB001974,L021,4,3,3,2,2,3,5,2,4,3,2022-12-03
LFB001975,L006,3,3,2,2,4,5,3,3,2,4,2022-12-04
LFB001976,L004,5,5,4,4,4,3,5,5,4,3,2022-12-04
LFB001977,L026,4,5,4,4,2,3,3,4,2,3,2022-12-04
LFB001978,L012,1,3,5,3,3,4,3,5,2,5,2022-12-04
LFB001979,L024,3,3,4,3,4,5,3,4,4,4,2022-12-04
LFB001980,L025,3,3,4,3,5,5,3,4,5,3,2022-12-04
LFB001981,L013,4,4,4,5,5,5,3,4,5,5,2022-12-04
LFB001982,L003,3,3,3,5,3,3,3,4,5,3,2022-12-04
LFB001983,L016,3,5,3,4,3,4,3,5,5,5,2022-12-04
LFB001984,L018,4,4,4,5,5,3,3,4,4,3,2022-12-04
LFB001985,L007,4,5,3,4,4,3,3,5,5,5,2022-12-04
LFB001986,L005,3,5,4,4,5,4,4,4,4,4,2022-12-04
LFB001987,L025,4,4,4,4,4,4,5,5,3,5,2022-12-04
LFB001988,L022,4,5,3,5,5,5,4,4,5,4,2022-12-04
LFB001989,L014,5,3,5,3,5,5,5,5,4,4,2022-12-04
LFB001990,L022,3,3,3,5,3,4,3,4,5,5,2022-12-04
LFB001991,L001,4,4,4,4,5,5,5,5,5,4,2022-12-04
LFB001992,L025,2,5,4,5,4,2,4,4,4,4,2022-12-04
LFB001993,L021,3,3,4,4,4,4,4,3,3,5,2022-12-04
LFB001994,L011,4,5,3,3,4,4,3,5,4,5,2022-12-04
LFB001995,L026,4,3,4,3,4,3,4,5,5,4,2022-12-04
LFB001996,L021,4,4,4,5,4,2,3,2,3,5,2022-12-04
LFB001997,L003,3,2,3,4,3,3,5,4,4,3,2022-12-04
LFB001998,L018,5,4,4,5,4,5,4,4,5,4,2022-12-04
LFB001999,L002,3,2,3,4,4,3,4,2,1,3,2022-12-04
LFB002000,L004,3,1,3,3,4,4,4,3,4,2,2022-12-04
LFB002001,L003,5,4,5,4,5,4,5,5,3,5,2022-12-05
LFB002002,L014,2,4,4,5,3,4,5,4,5,4,2022-12-05
LFB002003,L020,3,4,2,5,3,4,3,3,3,4,2022-12-05
LFB002004,L021,3,3,3,5,3,5,3,4,3,3,2022-12-05
LFB002005,L012,3,5,3,4,4,2,4,3,5,2,2022-12-05
LFB002006,L007,2,4,4,3,2,3,2,4,3,2,2022-12-05
LFB002007,L013,4,3,3,3,4,4,3,3,2,4,2022-12-05
LFB002008,L024,4,3,2,5,4,5,4,4,5,4,2022-12-05
LFB002009,L010,3,4,5,5,5,3,4,5,4,5,2022-12-05
LFB002010,L007,5,5,4,4,4,5,5,4,5,4,2022-12-05
LFB002011,L017,2,3,3,4,2,4,4,3,3,3,2022-12-05
LFB002012,L014,3,4,3,3,3,4,3,4,2,3,2022-12-05
LFB002013,L026,3,3,4,4,3,4,3,4,4,4,2022-12-05
LFB002014,L018,3,2,3,4,3,3,5,4,4,2,2022-12-05
LFB002015,L024,4,4,4,4,2,5,3,3,3,4,2022-12-06
LFB002016,L026,4,4,5,3,3,4,3,5,4,4,2022-12-06
LFB002017,L026,5,3,5,5,4,3,5,4,3,4,2022-12-06
LFB002018,L024,4,4,3,4,4,5,4,5,5,4,2022-12-06
LFB002019,L008,4,4,3,2,4,4,4,4,5,5,2022-12-06
LFB002020,L014,5,4,4,4,3,5,5,4,5,2,2022-12-06
LFB002021,L014,5,4,3,3,4,5,4,4,5,4,2022-12-06
LFB002022,L015,5,4,5,4,4,4,4,4,4,5,2022-12-06
LFB002023,L020,5,4,5,4,3,4,4,4,4,5,2022-12-06
LFB002024,L016,5,3,5,5,5,5,5,5,4,5,2022-12-06
LFB002025,L011,4,3,4,4,4,4,3,4,3,4,2022-12-06
LFB002026,L019,3,2,4,2,5,3,2,4,4,3,2022-12-06
LFB002027,L003,4,4,5,3,2,3,2,4,3,4,2022-12-06
LFB002028,L023,4,4,3,4,4,4,4,2,3,4,2022-12-06
LFB002029,L016,5,4,4,3,5,4,4,3,4,4,2022-12-06
LFB002030,L015,3,3,3,4,3,4,4,3,5,4,2022-12-06
LFB002031,L025,3,4,4,5,3,3,4,4,5,4,2022-12-06
LFB002032,L022,3,3,4,4,4,3,3,3,1,3,2022-12-06
LFB002033,L004,3,5,4,4,4,3,2,3,5,5,2022-12-06
LFB002034,L022,4,4,4,4,5,3,4,5,4,3,2022-12-06
LFB002035,L007,5,4,4,4,3,5,5,4,3,3,2022-12-06
LFB002036,L011,3,5,2,4,5,4,4,4,4,3,2022-12-06
LFB002037,L010,3,5,3,5,4,5,5,4,4,3,2022-12-06
LFB002038,L005,3,4,3,3,4,5,3,4,3,5,2022-12-06
LFB002039,L007,5,4,3,5,3,5,5,5,5,4,2022-12-06
LFB002040,L025,3,3,2,4,2,4,2,2,2,4,2022-12-06
LFB002041,L015,3,3,2,3,4,4,4,3,5,4,2022-12-06
LFB002042,L010,3,3,2,3,4,4,2,5,3,2,2022-12-06
LFB002043,L003,3,4,3,3,3,3,4,5,4,4,2022-12-06
LFB002044,L021,3,4,4,3,4,4,3,4,4,3,2022-12-06
LFB002045,L013,4,5,3,4,5,4,3,5,5,5,2022-12-07
LFB002046,L005,3,4,2,4,5,5,3,5,3,5,2022-12-07
LFB002047,L010,4,5,4,5,5,3,2,3,3,3,2022-12-07
LFB002048,L025,3,3,4,4,4,3,3,5,4,5,2022-12-07
LFB002049,L001,4,4,2,5,4,4,5,4,3,3,2022-12-07
LFB002050,L013,4,4,4,4,4,4,4,5,5,4,2022-12-07
LFB002051,L007,5,4,3,4,3,4,4,5,3,5,2022-12-07
LFB002052,L002,2,4,3,5,4,5,4,5,5,5,2022-12-07
LFB002053,L026,4,5,3,4,4,4,4,5,5,4,2022-12-07
LFB002054,L024,4,4,4,4,5,4,5,5,4,4,2022-12-07
LFB002055,L004,3,2,3,3,4,4,4,4,3,4,2022-12-07
LFB002056,L001,5,5,4,4,4,4,3,2,2,3,2022-12-07
LFB002057,L002,2,5,5,4,4,4,5,4,4,5,2022-12-07
LFB002058,L015,3,2,5,4,4,5,4,4,4,5,2022-12-07
LFB002059,L022,5,3,4,5,5,4,4,4,5,2,2022-12-07
LFB002060,L023,4,4,4,2,5,4,4,4,5,4,2022-12-07
LFB002061,L014,3,3,3,4,5,2,4,5,5,5,2022-12-07
LFB002062,L023,4,5,4,4,4,4,4,2,3,2,2022-12-07
LFB002063,L003,4,2,3,3,1,4,4,2,3,3,2022-12-07
LFB002064,L012,4,3,4,5,5,3,4,4,3,3,2022-12-07
LFB002065,L026,4,3,2,3,4,4,2,4,3,3,2022-12-07
LFB002066,L001,3,4,4,2,5,3,3,3,5,3,2022-12-07
LFB002067,L007,4,4,3,5,2,3,2,4,3,2,2022-12-07
LFB002068,L001,1,1,3,4,3,4,3,4,4,3,2022-12-07
LFB002069,L022,3,3,3,4,4,4,3,3,4,3,2022-12-07
LFB002070,L010,4,4,3,5,4,4,5,5,3,2,2022-12-07
LFB002071,L015,3,3,4,2,3,5,3,4,3,5,2022-12-08
LFB002072,L016,4,2,4,5,5,3,4,4,4,5,2022-12-08
LFB002073,L013,3,4,5,2,4,2,3,4,4,2,2022-12-08
LFB002074,L007,4,3,3,5,3,4,4,3,4,5,2022-12-08
LFB002075,L016,4,3,2,3,4,3,4,4,2,3,2022-12-08
LFB002076,L025,4,4,5,4,4,5,3,3,4,5,2022-12-08
LFB002077,L024,3,3,2,3,4,4,4,5,4,2,2022-12-08
LFB002078,L025,4,3,3,5,4,4,3,4,4,3,2022-12-08
LFB002079,L016,4,3,3,5,4,4,5,4,2,2,2022-12-08
LFB002080,L026,4,4,3,4,3,4,2,4,3,4,2022-12-08
LFB002081,L010,3,5,3,3,2,3,4,4,5,4,2022-12-08
LFB002082,L001,4,4,4,4,5,3,5,4,4,4,2022-12-08
LFB002083,L004,5,4,3,2,4,2,2,5,3,4,2022-12-08
LFB002084,L003,4,4,5,4,5,4,5,5,5,4,2022-12-08
LFB002085,L010,5,5,5,5,4,5,3,5,5,5,2022-12-08
LFB002086,L002,5,5,5,5,4,3,5,3,5,5,2022-12-08
LFB002087,L010,4,4,4,2,3,3,4,3,4,3,2022-12-08
LFB002088,L007,2,4,2,4,3,4,4,4,3,4,2022-12-08
LFB002089,L022,4,3,2,3,5,2,4,3,5,3,2022-12-08
LFB002090,L010,4,3,3,4,4,3,4,3,3,4,2022-12-08
LFB002091,L003,3,4,3,4,2,5,2,2,4,3,2022-12-08
LFB002092,L014,4,4,1,3,3,4,2,2,3,5,2022-12-08
LFB002093,L018,5,5,5,5,4,4,4,5,3,5,2022-12-09
LFB002094,L022,5,5,5,4,4,5,3,5,5,5,2022-12-09
LFB002095,L019,2,4,4,2,1,2,3,4,1,2,2022-12-09
LFB002096,L025,2,3,4,5,4,5,3,5,4,4,2022-12-09
LFB002097,L007,5,3,3,3,4,4,4,4,2,4,2022-12-09
LFB002098,L010,4,3,3,4,4,4,3,4,5,4,2022-12-09
LFB002099,L010,3,3,4,4,3,5,4,4,5,3,2022-12-09
LFB002100,L013,3,5,4,2,5,4,5,5,4,5,2022-12-09
LFB002101,L018,4,4,3,4,4,5,3,4,5,3,2022-12-09
LFB002102,L026,3,4,3,4,3,4,3,4,3,3,2022-12-09
LFB002103,L003,2,4,2,5,3,4,5,5,4,4,2022-12-09
LFB002104,L003,4,2,3,4,3,4,3,4,3,3,2022-12-09
LFB002105,L019,3,2,2,4,5,3,3,4,3,3,2022-12-09
LFB002106,L020,5,5,4,4,4,5,5,3,4,5,2022-12-09
LFB002107,L012,4,3,3,4,5,5,3,5,4,5,2022-12-09
LFB002108,L012,4,2,3,2,4,4,2,3,3,5,2022-12-09
LFB002109,L001,5,3,3,5,4,3,5,4,4,3,2022-12-09
LFB002110,L026,3,4,3,2,4,3,4,2,5,4,2022-12-09
LFB002111,L017,2,3,2,2,4,4,2,3,2,3,2022-12-09
LFB002112,L024,3,3,4,3,3,5,3,5,4,3,2022-12-09
LFB002113,L026,4,4,2,3,3,3,3,3,3,4,2022-12-09
LFB002114,L013,4,5,5,4,5,4,4,3,4,5,2022-12-09
LFB002115,L010,4,4,4,4,3,3,4,4,4,4,2022-12-09
LFB002116,L021,4,2,5,4,4,4,5,4,3,5,2022-12-10
LFB002117,L016,4,5,5,4,5,5,2,3,4,4,2022-12-10
LFB002118,L025,4,5,4,4,3,4,4,4,3,3,2022-12-10
LFB002119,L020,2,5,4,4,5,5,3,3,3,5,2022-12-10
LFB002120,L001,2,3,3,5,3,2,4,3,2,4,2022-12-10
LFB002121,L007,4,3,2,3,5,5,4,4,4,3,2022-12-10
LFB002122,L003,5,4,3,4,4,4,2,5,3,3,2022-12-10
LFB002123,L020,5,3,2,5,5,3,3,4,3,3,2022-12-10
LFB002124,L001,4,5,4,4,4,5,5,5,5,5,2022-12-10
LFB002125,L021,4,4,2,5,4,4,4,5,5,4,2022-12-10
LFB002126,L003,2,4,4,4,4,4,4,3,4,3,2022-12-10
LFB002127,L001,5,3,3,4,5,4,2,5,4,4,2022-12-10
LFB002128,L021,4,3,1,2,2,5,3,3,4,3,2022-12-10
LFB002129,L010,4,4,4,4,4,4,4,4,4,5,2022-12-10
LFB002130,L023,4,4,3,3,4,2,3,2,3,4,2022-12-10
LFB002131,L001,3,5,4,5,3,4,5,4,3,4,2022-12-10
LFB002132,L010,3,4,3,3,4,3,4,4,5,3,2022-12-10
LFB002133,L021,4,3,3,2,5,4,5,4,4,5,2022-12-10
LFB002134,L020,2,4,3,3,3,4,4,4,3,5,2022-12-10
LFB002135,L012,3,4,3,2,3,4,4,3,4,3,2022-12-10
LFB002136,L005,4,4,3,3,3,3,4,3,4,3,2022-12-10
LFB002137,L020,4,5,4,4,4,5,1,4,5,3,2022-12-10
LFB002138,L002,2,3,4,2,2,5,4,3,2,5,2022-12-10
LFB002139,L025,4,5,2,3,3,5,4,4,4,4,2022-12-10
LFB002140,L003,4,5,3,5,3,4,4,4,5,5,2022-12-10
LFB002141,L025,4,3,2,4,2,4,4,2,5,3,2022-12-10
LFB002142,L026,4,3,2,3,3,5,4,3,4,3,2022-12-10
LFB002143,L026,4,3,2,4,4,3,3,2,2,4,2022-12-11
LFB002144,L013,4,3,3,4,3,2,4,4,3,3,2022-12-11
LFB002145,L022,4,3,3,4,4,3,5,5,4,4,2022-12-11
LFB002146,L016,5,3,4,3,4,4,5,5,3,5,2022-12-11
LFB002147,L023,5,3,4,3,4,4,3,5,4,5,2022-12-11
LFB002148,L021,2,3,5,3,3,3,4,3,5,5,2022-12-11
LFB002149,L020,3,4,5,5,4,4,3,5,5,5,2022-12-11
LFB002150,L012,2,3,3,3,3,4,2,4,2,4,2022-12-11
LFB002151,L018,4,3,4,3,3,5,4,5,4,5,2022-12-11
LFB002152,L017,3,2,3,5,4,3,2,4,3,3,2022-12-11
LFB002153,L022,4,3,4,4,4,3,4,5,3,3,2022-12-11
LFB002154,L024,5,5,4,4,3,5,5,4,4,5,2022-12-11
LFB002155,L021,4,4,4,5,5,4,5,4,3,4,2022-12-11
LFB002156,L012,2,3,2,5,4,4,4,4,5,3,2022-12-11
LFB002157,L008,3,5,2,4,3,3,3,3,3,3,2022-12-11
LFB002158,L002,1,5,3,4,5,5,5,5,4,5,2022-12-11
LFB002159,L026,4,4,4,5,5,5,3,3,3,5,2022-12-11
LFB002160,L011,3,3,4,4,5,2,3,4,5,4,2022-12-11
LFB002161,L013,4,3,4,5,5,4,2,5,3,3,2022-12-11
LFB002162,L008,4,5,4,4,5,5,5,4,4,5,2022-12-11
LFB002163,L018,3,4,3,4,5,3,4,5,4,4,2022-12-11
LFB002164,L001,4,3,3,2,3,3,3,3,3,4,2022-12-11
LFB002165,L005,3,2,5,4,5,4,3,5,2,4,2022-12-11
LFB002166,L014,4,4,3,4,4,3,3,3,4,3,2022-12-11
LFB002167,L012,3,4,4,4,4,5,4,3,4,5,2022-12-11
LFB002168,L021,4,4,2,2,5,5,4,2,3,5,2022-12-12
LFB002169,L001,4,4,5,5,5,5,4,5,5,4,2022-12-12
LFB002170,L007,3,3,5,3,4,5,4,3,4,5,2022-12-12
LFB002171,L012,3,4,3,3,5,3,4,3,3,3,2022-12-12
LFB002172,L025,2,3,3,4,5,4,3,3,3,4,2022-12-12
LFB002173,L007,5,4,5,5,4,5,5,5,4,5,2022-12-12
LFB002174,L011,5,5,3,3,3,4,4,3,4,3,2022-12-12
LFB002175,L003,4,4,3,4,4,3,4,5,5,4,2022-12-12
LFB002176,L021,3,3,2,4,3,3,2,3,4,2,2022-12-12
LFB002177,L007,3,3,4,4,4,5,2,2,4,4,2022-12-12
LFB002178,L008,4,4,3,4,3,4,5,5,2,5,2022-12-12
LFB002179,L011,5,5,5,4,4,5,5,5,5,3,2022-12-12
LFB002180,L003,3,4,3,3,3,3,5,4,5,3,2022-12-12
LFB002181,L024,4,3,2,4,3,4,3,5,4,5,2022-12-12
LFB002182,L020,3,3,4,4,5,3,4,3,4,4,2022-12-12
LFB002183,L011,4,5,4,4,3,4,4,4,3,4,2022-12-12
LFB002184,L023,3,4,4,5,3,5,4,5,4,4,2022-12-12
LFB002185,L010,5,2,3,4,4,5,4,3,4,5,2022-12-13
LFB002186,L001,4,4,5,5,4,3,4,5,5,5,2022-12-13
LFB002187,L016,2,3,2,3,3,4,4,5,3,4,2022-12-13
LFB002188,L008,2,3,4,3,3,4,3,5,5,5,2022-12-13
LFB002189,L026,4,4,3,5,4,5,3,5,4,5,2022-12-13
LFB002190,L014,4,4,5,4,2,2,5,4,3,2,2022-12-13
LFB002191,L004,5,5,5,5,4,5,3,4,3,5,2022-12-13
LFB002192,L016,3,4,2,4,4,3,3,4,5,5,2022-12-13
LFB002193,L015,5,5,5,5,4,3,5,4,5,5,2022-12-13
LFB002194,L010,5,3,4,5,5,5,4,3,4,4,2022-12-13
LFB002195,L001,5,4,5,5,5,3,4,4,5,4,2022-12-13
LFB002196,L014,3,4,5,5,4,5,3,5,2,5,2022-12-13
LFB002197,L006,4,5,3,5,4,5,3,5,4,5,2022-12-13
LFB002198,L010,3,3,3,4,4,3,3,4,3,5,2022-12-13
LFB002199,L012,5,4,4,4,2,3,5,4,4,3,2022-12-13
LFB002200,L010,4,3,4,5,3,2,3,4,3,3,2022-12-13
LFB002201,L001,4,2,5,3,3,4,4,2,4,2,2022-12-13
LFB002202,L013,2,3,1,3,2,3,3,3,5,3,2022-12-13
LFB002203,L001,4,4,3,3,5,2,3,4,3,5,2022-12-13
LFB002204,L013,2,3,2,5,3,3,4,3,5,3,2022-12-14
LFB002205,L026,4,4,4,5,4,2,5,5,4,5,2022-12-14
LFB002206,L010,5,3,5,3,2,5,4,3,4,4,2022-12-14
LFB002207,L026,5,4,2,4,4,4,4,5,4,4,2022-12-14
LFB002208,L007,5,4,3,5,4,5,3,4,4,5,2022-12-14
LFB002209,L007,4,5,3,5,4,5,5,5,5,3,2022-12-14
LFB002210,L018,3,4,4,4,5,5,3,5,2,4,2022-12-14
LFB002211,L003,5,4,5,5,5,4,3,5,5,5,2022-12-14
LFB002212,L014,5,4,4,5,4,5,4,4,4,5,2022-12-14
LFB002213,L003,4,4,3,4,3,4,5,4,4,3,2022-12-14
LFB002214,L025,3,4,3,4,1,3,3,5,4,5,2022-12-14
LFB002215,L021,4,3,4,5,3,4,3,4,4,5,2022-12-14
LFB002216,L007,4,5,3,4,4,5,4,3,3,4,2022-12-14
LFB002217,L016,5,5,5,4,5,4,5,5,3,5,2022-12-14
LFB002218,L001,4,4,5,4,4,3,5,4,4,4,2022-12-14
LFB002219,L021,5,5,5,5,3,4,5,4,3,4,2022-12-14
LFB002220,L021,4,5,5,4,2,5,4,4,4,4,2022-12-14
LFB002221,L022,5,4,4,5,4,5,5,5,5,4,2022-12-14
LFB002222,L021,3,3,3,4,4,4,4,3,3,4,2022-12-14
LFB002223,L021,4,4,4,3,4,4,3,4,3,3,2022-12-14
LFB002224,L026,4,5,4,5,5,4,4,4,3,5,2022-12-14
LFB002225,L015,3,5,4,3,5,4,4,5,5,4,2022-12-14
LFB002226,L004,5,3,4,3,4,4,2,4,4,4,2022-12-14
LFB002227,L014,4,4,3,5,3,5,5,4,3,3,2022-12-14
LFB002228,L026,4,3,3,4,2,3,3,5,5,3,2022-12-14
LFB002229,L014,5,5,2,5,3,2,4,5,4,5,2022-12-14
LFB002230,L025,4,2,4,4,5,3,5,3,4,5,2022-12-14
LFB002231,L023,3,4,3,3,3,3,3,4,4,3,2022-12-14
LFB002232,L001,2,5,2,3,5,3,2,4,3,3,2022-12-14
LFB002233,L014,5,4,3,5,5,4,5,4,5,5,2022-12-15
LFB002234,L002,3,5,5,5,4,5,5,4,4,4,2022-12-15
LFB002235,L020,3,4,4,5,5,4,3,5,3,4,2022-12-15
LFB002236,L017,3,5,3,4,2,5,3,5,5,5,2022-12-15
LFB002237,L015,5,4,3,5,4,5,5,5,5,5,2022-12-15
LFB002238,L021,5,5,3,4,3,2,4,3,4,3,2022-12-15
LFB002239,L026,4,2,3,3,5,3,3,3,3,4,2022-12-15
LFB002240,L014,3,3,4,4,4,5,4,3,3,5,2022-12-15
LFB002241,L006,4,5,4,4,5,4,5,4,3,4,2022-12-15
LFB002242,L024,4,5,5,4,4,4,5,5,5,5,2022-12-15
LFB002243,L014,3,1,4,5,4,3,5,4,3,3,2022-12-15
LFB002244,L011,4,4,3,5,4,4,4,4,4,4,2022-12-15
LFB002245,L015,4,2,3,5,4,4,3,5,3,5,2022-12-15
LFB002246,L013,3,5,3,5,4,3,5,4,2,4,2022-12-15
LFB002247,L015,4,3,2,2,5,4,4,3,3,4,2022-12-15
LFB002248,L020,5,4,3,4,3,5,3,5,5,3,2022-12-15
LFB002249,L010,4,3,4,5,3,3,5,2,4,5,2022-12-15
LFB002250,L007,3,3,3,3,4,3,2,4,2,3,2022-12-15
LFB002251,L024,5,4,5,5,4,4,5,5,5,3,2022-12-15
LFB002252,L010,3,4,4,2,5,4,5,5,5,3,2022-12-15
LFB002253,L016,3,5,4,3,3,5,3,5,4,4,2022-12-15
LFB002254,L001,3,4,3,2,2,3,2,2,4,3,2022-12-15
LFB002255,L010,4,5,3,5,4,2,5,3,5,5,2022-12-15
LFB002256,L019,5,4,5,5,5,4,5,5,4,3,2022-12-15
LFB002257,L012,3,4,3,3,4,3,4,4,2,3,2022-12-15
LFB002258,L017,5,4,3,3,3,4,3,3,4,4,2022-12-15
LFB002259,L025,3,3,4,4,4,2,2,3,3,3,2022-12-15
LFB002260,L022,4,5,4,3,4,5,4,5,5,5,2022-12-16
LFB002261,L001,4,3,5,4,4,3,4,4,3,4,2022-12-16
LFB002262,L025,4,2,4,3,4,5,4,4,5,5,2022-12-16
LFB002263,L026,3,4,4,4,4,5,5,4,5,4,2022-12-16
LFB002264,L015,5,3,3,4,5,4,3,4,4,3,2022-12-16
LFB002265,L021,5,3,5,4,2,5,4,4,2,4,2022-12-16
LFB002266,L025,4,3,4,5,4,4,5,5,5,5,2022-12-16
LFB002267,L007,4,4,4,5,3,4,1,5,4,4,2022-12-16
LFB002268,L017,5,4,3,3,5,5,4,5,2,5,2022-12-16
LFB002269,L022,3,5,2,5,4,4,5,4,4,3,2022-12-16
LFB002270,L011,3,4,2,2,4,4,3,3,4,2,2022-12-16
LFB002271,L008,2,5,4,4,4,5,5,4,3,4,2022-12-16
LFB002272,L024,5,4,4,2,4,4,3,3,3,2,2022-12-16
LFB002273,L007,4,3,4,3,4,5,5,5,5,5,2022-12-16
LFB002274,L012,4,4,4,5,5,5,3,4,3,5,2022-12-16
LFB002275,L003,3,4,3,3,4,2,5,3,3,3,2022-12-16
LFB002276,L010,3,3,2,5,4,4,4,4,5,4,2022-12-16
LFB002277,L001,4,5,4,5,3,5,5,4,4,5,2022-12-16
LFB002278,L020,3,5,3,4,4,2,3,5,4,4,2022-12-16
LFB002279,L020,5,5,4,4,3,5,3,4,5,4,2022-12-17
LFB002280,L023,5,4,2,5,4,3,5,4,3,4,2022-12-17
LFB002281,L002,4,5,3,3,4,3,4,5,4,5,2022-12-17
LFB002282,L016,4,4,4,4,4,5,3,3,5,4,2022-12-17
LFB002283,L021,5,5,4,4,5,4,3,3,4,5,2022-12-17
LFB002284,L005,5,5,4,5,3,3,3,5,4,4,2022-12-17
LFB002285,L022,3,3,4,3,4,5,5,5,4,5,2022-12-17
LFB002286,L006,4,5,5,5,5,5,4,5,5,5,2022-12-17
LFB002287,L017,4,4,4,4,5,5,4,4,4,5,2022-12-17
LFB002288,L005,4,4,5,5,3,5,5,4,4,4,2022-12-17
LFB002289,L022,3,5,3,3,5,4,4,4,4,4,2022-12-17
LFB002290,L020,1,4,2,3,4,4,3,3,3,4,2022-12-17
LFB002291,L013,5,5,3,4,3,5,5,5,5,5,2022-12-17
LFB002292,L013,4,2,4,4,4,5,5,3,5,4,2022-12-17
LFB002293,L020,4,2,3,3,3,4,4,5,2,5,2022-12-17
LFB002294,L023,3,3,2,3,4,3,2,4,2,4,2022-12-17
LFB002295,L016,4,5,4,3,4,1,2,2,3,3,2022-12-17
LFB002296,L025,3,4,5,5,3,4,4,3,4,5,2022-12-17
LFB002297,L024,3,4,4,4,5,4,4,4,5,3,2022-12-17
LFB002298,L006,5,3,4,4,3,5,3,5,3,3,2022-12-17
LFB002299,L016,4,3,4,5,4,4,4,4,3,4,2022-12-17
LFB002300,L018,3,3,5,5,4,4,2,3,4,5,2022-12-17
LFB002301,L010,4,3,4,4,5,5,4,3,5,4,2022-12-17
LFB002302,L019,1,3,4,3,2,3,3,5,3,2,2022-12-17
LFB002303,L016,4,4,4,4,4,3,5,4,4,5,2022-12-17
LFB002304,L015,3,4,5,4,4,4,3,3,3,1,2022-12-17
LFB002305,L014,3,3,5,5,4,4,5,5,4,5,2022-12-17
LFB002306,L001,3,4,4,4,5,3,5,4,4,5,2022-12-17
LFB002307,L007,4,4,3,4,3,3,3,4,3,3,2022-12-17
LFB002308,L001,5,4,3,5,5,5,3,5,5,4,2022-12-18
LFB002309,L004,2,3,4,3,5,5,3,5,4,4,2022-12-18
LFB002310,L016,3,4,4,4,3,4,3,3,5,3,2022-12-18
LFB002311,L020,5,5,4,3,4,5,4,5,4,4,2022-12-18
LFB002312,L017,5,4,4,5,4,4,2,5,3,4,2022-12-18
LFB002313,L002,5,5,4,3,3,5,4,5,4,4,2022-12-18
LFB002314,L021,5,5,4,3,4,4,4,5,5,5,2022-12-18
LFB002315,L025,4,5,2,4,4,3,5,3,3,4,2022-12-18
LFB002316,L013,3,3,3,5,5,4,5,4,5,5,2022-12-18
LFB002317,L016,3,3,2,4,4,2,3,4,3,4,2022-12-18
LFB002318,L012,3,2,2,2,2,2,3,4,1,3,2022-12-18
LFB002319,L005,4,5,4,5,5,4,4,3,4,3,2022-12-18
LFB002320,L003,4,5,3,3,5,4,4,4,3,3,2022-12-18
LFB002321,L012,3,4,4,4,4,5,3,5,4,4,2022-12-18
LFB002322,L019,5,4,3,5,4,4,3,3,4,4,2022-12-18
LFB002323,L002,2,3,2,4,4,5,4,5,4,3,2022-12-18
LFB002324,L021,4,3,4,4,3,5,4,4,4,5,2022-12-18
LFB002325,L023,5,4,3,3,4,5,5,5,4,5,2022-12-18
LFB002326,L004,3,3,3,4,2,4,5,4,4,5,2022-12-18
LFB002327,L016,3,4,4,4,5,4,2,4,5,2,2022-12-18
