Feedback_ID,Faculty_ID,Course_ID,Date,Communication,Subject_Knowledge,Interaction,Doubt_Resolution,Syllabus_Completion,Practical_Example
FB003560,F020,C020,2022-04-24,4,5,5,4,3,4
FB003561,F056,C065,2022-04-24,3,4,2,3,4,3
FB003562,F013,C013,2022-04-24,5,4,4,5,5,4
FB003563,F017,C017,2022-04-24,3,4,4,4,3,5
FB003564,F062,C080,2022-04-24,5,3,3,3,4,5
FB003565,F069,C060,2022-04-24,4,5,4,4,3,4
FB003566,F010,C051,2022-04-24,3,3,2,3,2,2
FB003567,F021,C021,2022-04-24,4,3,4,3,5,3
FB003568,F064,C089,2022-04-24,3,3,4,4,4,5
FB003569,F001,C001,2022-04-24,5,4,3,2,3,4
FB003570,F008,C008,2022-04-24,2,4,2,2,3,2
FB003571,F010,C010,2022-04-24,2,4,4,4,2,2
FB003572,F005,C074,2022-04-24,2,4,5,3,4,5
FB003573,F070,C061,2022-04-24,4,4,3,4,5,5
FB003574,F064,C085,2022-04-24,2,2,4,3,3,3
FB003575,F067,C088,2022-04-24,5,3,5,4,5,5
FB003576,F074,C073,2022-04-24,5,5,4,3,4,4
FB003577,F016,C016,2022-04-24,4,4,4,5,4,5
FB003578,F070,C062,2022-04-24,4,4,3,3,4,2
FB003579,F064,C085,2022-04-24,2,4,5,3,2,4
FB003580,F005,C074,2022-04-24,4,3,2,4,2,3
FB003581,F019,C019,2022-04-24,4,3,3,3,3,5
FB003582,F067,C086,2022-04-24,4,4,4,3,5,4
FB003583,F010,C010,2022-04-24,5,4,4,3,5,4
FB003584,F059,C078,2022-04-24,2,5,2,3,2,4
FB003585,F030,C030,2022-04-24,3,2,4,4,2,2
FB003586,F032,C054,2022-04-24,5,5,3,5,5,3
FB003587,F074,C073,2022-04-25,5,4,5,4,5,4
FB003588,F020,C020,2022-04-25,2,4,3,4,4,5
FB003589,F073,C018,2022-04-25,5,4,4,4,5,5
FB003590,F059,C078,2022-04-25,4,5,3,5,4,4
FB003591,F065,C091,2022-04-25,3,2,3,3,4,3
FB003592,F015,C015,2022-04-25,5,5,4,5,5,5
FB003593,F006,C053,2022-04-25,2,2,3,3,3,3
FB003594,F052,C049,2022-04-25,2,5,5,1,4,2
FB003595,F064,C089,2022-04-25,4,3,3,4,4,5
FB003596,F052,C050,2022-04-25,5,3,4,2,5,2
FB003597,F053,C068,2022-04-25,5,4,5,5,4,3
FB003598,F030,C030,2022-04-25,4,4,3,4,3,3
FB003599,F011,C056,2022-04-25,4,3,3,2,5,3
FB003600,F065,C090,2022-04-25,4,4,3,4,5,4
FB003601,F032,C054,2022-04-25,5,4,4,5,3,3
FB003602,F019,C075,2022-04-25,4,3,5,3,4,3
FB003603,F041,C038,2022-04-25,3,3,5,4,3,4
FB003604,F024,C024,2022-04-25,4,5,3,2,5,4
FB003605,F053,C068,2022-04-25,2,5,5,4,3,2
FB003606,F052,C043,2022-04-25,3,3,3,3,4,3
FB003607,F059,C078,2022-04-25,4,4,4,4,5,4
FB003608,F064,C085,2022-04-25,5,5,3,5,3,5
FB003609,F052,C046,2022-04-25,4,4,3,4,4,5
FB003610,F017,C017,2022-04-25,5,4,3,3,5,4
FB003611,F013,C033,2022-04-25,5,4,4,3,4,3
FB003612,F006,C006,2022-04-25,3,3,4,3,2,2
FB003613,F055,C072,2022-04-25,3,3,2,3,3,3
FB003614,F044,C035,2022-04-25,3,4,4,3,3,4
FB003615,F067,C088,2022-04-25,4,5,5,4,5,2
FB003616,F028,C040,2022-04-25,3,4,3,4,3,3
FB003617,F015,C015,2022-04-25,4,4,5,4,2,5
FB003618,F073,C018,2022-04-25,4,5,3,4,4,5
FB003619,F051,C045,2022-04-25,3,3,3,3,4,2
FB003620,F030,C030,2022-04-25,4,5,4,3,3,3
FB003621,F002,C002,2022-04-25,4,3,3,3,4,4
FB003622,F063,C077,2022-04-25,5,4,5,5,5,5
FB003623,F059,C079,2022-04-25,4,5,3,3,4,4
FB003624,F008,C008,2022-04-25,3,5,4,5,2,4
FB003625,F028,C040,2022-04-25,3,4,4,4,5,5
FB003626,F027,C027,2022-04-25,3,3,2,3,4,3
FB003627,F064,C084,2022-04-26,5,3,4,5,3,4
FB003628,F052,C046,2022-04-26,4,2,5,4,3,4
FB003629,F031,C032,2022-04-26,3,5,4,5,4,5
FB003630,F059,C079,2022-04-26,5,4,3,5,4,5
FB003631,F056,C071,2022-04-26,3,2,4,4,3,2
FB003632,F052,C050,2022-04-26,5,4,5,2,4,2
FB003633,F041,C038,2022-04-26,3,3,5,4,5,4
FB003634,F012,C012,2022-04-26,2,4,3,3,3,3
FB003635,F065,C091,2022-04-26,4,5,4,5,3,4
FB003636,F046,C041,2022-04-26,4,3,3,3,3,4
FB003637,F019,C019,2022-04-26,3,4,3,5,4,2
FB003638,F051,C047,2022-04-26,3,5,4,4,4,4
FB003639,F022,C022,2022-04-26,3,3,5,3,3,3
FB003640,F024,C024,2022-04-26,5,5,3,4,3,5
FB003641,F003,C003,2022-04-26,5,3,4,3,4,4
FB003642,F041,C038,2022-04-26,4,3,3,2,3,5
FB003643,F061,C081,2022-04-26,5,5,3,4,5,5
FB003644,F065,C091,2022-04-26,5,3,4,5,4,3
FB003645,F011,C056,2022-04-26,4,5,4,3,4,3
FB003646,F037,C014,2022-04-26,5,3,2,5,3,5
FB003647,F074,C073,2022-04-26,3,5,4,4,4,3
FB003648,F028,C040,2022-04-26,4,4,3,3,3,5
FB003649,F013,C033,2022-04-26,4,4,2,5,4,3
FB003650,F074,C073,2022-04-26,4,4,4,5,3,3
FB003651,F003,C003,2022-04-26,3,5,3,5,3,3
FB003652,F056,C065,2022-04-26,5,4,3,4,4,4
FB003653,F013,C013,2022-04-26,3,5,5,5,5,5
FB003654,F062,C080,2022-04-26,1,3,3,1,2,1
FB003655,F055,C070,2022-04-26,2,3,2,3,3,2
FB003656,F013,C033,2022-04-26,2,2,2,3,3,2
FB003657,F056,C071,2022-04-26,4,2,2,4,4,2
FB003658,F064,C084,2022-04-26,3,4,5,3,3,4
FB003659,F052,C050,2022-04-26,4,4,2,4,5,4
FB003660,F064,C087,2022-04-26,4,4,5,4,5,4
FB003661,F064,C089,2022-04-26,2,3,5,3,4,3
FB003662,F062,C080,2022-04-26,4,4,4,4,5,1
FB003663,F011,C056,2022-04-26,5,3,5,5,3,4
FB003664,F017,C004,2022-04-26,4,4,4,5,5,3
FB003665,F032,C054,2022-04-26,4,4,3,3,2,3
FB003666,F019,C019,2022-04-26,3,5,4,3,5,4
FB003667,F041,C038,2022-04-26,5,5,3,4,4,4
FB003668,F069,C060,2022-04-26,4,5,5,4,5,3
FB003669,F003,C059,2022-04-26,3,4,5,3,5,4
FB003670,F064,C089,2022-04-26,5,5,5,5,5,4
FB003671,F064,C084,2022-04-26,4,5,4,5,4,4
FB003672,F008,C008,2022-04-26,3,5,4,4,5,4
FB003673,F056,C065,2022-04-26,4,4,4,5,5,5
FB003674,F058,C069,2022-04-26,4,4,3,3,3,3
FB003675,F003,C059,2022-04-26,5,4,5,4,4,3
FB003676,F052,C046,2022-04-26,3,3,2,3,4,2
FB003677,F044,C035,2022-04-26,5,5,5,4,5,3
FB003678,F070,C063,2022-04-26,4,4,4,3,2,4
FB003679,F024,C024,2022-04-26,3,3,1,3,4,2
FB003680,F047,C048,2022-04-26,4,4,4,4,5,4
FB003681,F006,C006,2022-04-26,4,3,3,3,2,3
FB003682,F013,C013,2022-04-26,3,3,3,5,4,3
FB003683,F003,C059,2022-04-27,5,5,5,4,5,5
FB003684,F013,C033,2022-04-27,5,4,3,3,4,3
FB003685,F031,C032,2022-04-27,3,4,4,3,3,5
FB003686,F009,C009,2022-04-27,4,2,4,4,2,4
FB003687,F013,C033,2022-04-27,4,3,2,5,4,3
FB003688,F055,C072,2022-04-27,4,5,4,4,4,4
FB003689,F011,C011,2022-04-27,3,3,4,4,5,5
FB003690,F052,C050,2022-04-27,5,4,4,3,4,4
FB003691,F069,C060,2022-04-27,2,3,1,1,1,2
FB003692,F070,C063,2022-04-27,3,5,5,4,3,3
FB003693,F065,C091,2022-04-27,3,5,2,3,5,4
FB003694,F064,C084,2022-04-27,2,2,3,2,3,2
FB003695,F016,C016,2022-04-27,5,4,5,5,5,4
FB003696,F006,C006,2022-04-27,4,5,4,5,4,4
FB003697,F022,C064,2022-04-27,3,3,4,3,3,3
FB003698,F013,C033,2022-04-27,4,2,3,4,3,4
FB003699,F070,C063,2022-04-27,3,5,4,4,4,3
FB003700,F031,C031,2022-04-27,2,5,4,4,4,3
FB003701,F052,C049,2022-04-27,5,3,3,3,4,3
FB003702,F074,C073,2022-04-27,4,2,2,4,4,2
FB003703,F074,C073,2022-04-27,4,4,3,4,4,3
FB003704,F017,C058,2022-04-27,3,4,3,4,5,4
FB003705,F065,C090,2022-04-27,4,4,4,4,4,3
FB003706,F041,C037,2022-04-27,5,5,4,5,5,4
FB003707,F007,C007,2022-04-27,4,5,5,5,3,3
FB003708,F070,C062,2022-04-27,5,3,4,3,4,4
FB003709,F012,C012,2022-04-27,2,3,2,3,3,3
FB003710,F058,C069,2022-04-27,4,3,2,4,5,3
FB003711,F020,C029,2022-04-27,3,4,4,4,5,3
FB003712,F005,C074,2022-04-27,4,3,3,2,4,3
FB003713,F041,C038,2022-04-27,3,3,4,3,3,4
FB003714,F051,C045,2022-04-27,4,5,4,4,4,3
FB003715,F041,C038,2022-04-27,5,4,3,5,5,3
FB003716,F019,C019,2022-04-27,4,5,5,3,3,4
FB003717,F013,C013,2022-04-27,5,4,3,5,5,4
FB003718,F064,C089,2022-04-27,4,4,5,4,5,4
FB003719,F010,C051,2022-04-27,3,4,3,4,5,2
FB003720,F051,C044,2022-04-27,4,2,4,4,4,3
FB003721,F010,C010,2022-04-27,4,4,5,4,2,3
FB003722,F024,C024,2022-04-27,5,5,3,5,4,5
FB003723,F051,C044,2022-04-27,5,4,2,3,5,3
FB003724,F027,C027,2022-04-27,4,4,5,5,3,5
FB003725,F030,C030,2022-04-27,4,5,5,5,3,3
FB003726,F058,C069,2022-04-27,3,3,5,3,5,5
FB003727,F064,C084,2022-04-27,3,4,3,5,4,5
FB003728,F027,C027,2022-04-27,4,3,3,4,5,5
FB003729,F043,C036,2022-04-27,5,5,5,3,5,4
FB003730,F052,C049,2022-04-28,4,5,3,3,3,3
FB003731,F016,C016,2022-04-28,5,4,5,3,4,4
FB003732,F025,C052,2022-04-28,3,5,4,2,4,4
FB003733,F025,C052,2022-04-28,2,4,5,4,5,5
FB003734,F012,C012,2022-04-28,4,2,3,5,5,2
FB003735,F019,C075,2022-04-28,2,4,4,4,4,3
FB003736,F070,C061,2022-04-28,4,4,3,5,3,3
FB003737,F059,C079,2022-04-28,5,2,3,4,5,4
FB003738,F056,C071,2022-04-28,3,4,4,4,3,4
FB003739,F001,C001,2022-04-28,4,5,3,3,4,4
FB003740,F065,C091,2022-04-28,2,1,3,4,3,3
FB003741,F043,C036,2022-04-28,5,2,3,4,4,2
FB003742,F006,C006,2022-04-28,4,5,3,3,4,4
FB003743,F020,C020,2022-04-28,4,5,3,5,1,3
FB003744,F069,C060,2022-04-28,5,5,3,4,5,3
FB003745,F058,C069,2022-04-28,4,4,5,2,3,3
FB003746,F052,C049,2022-04-28,5,5,2,4,4,4
FB003747,F067,C088,2022-04-28,3,3,4,4,4,4
FB003748,F028,C039,2022-04-28,2,2,1,3,3,4
FB003749,F065,C090,2022-04-28,2,3,3,3,2,2
FB003750,F019,C075,2022-04-28,4,5,3,5,4,3
FB003751,F041,C038,2022-04-28,4,3,5,4,3,4
FB003752,F020,C020,2022-04-28,3,4,5,5,4,3
FB003753,F031,C032,2022-04-28,5,4,5,5,4,4
FB003754,F069,C060,2022-04-28,4,5,3,5,5,1
FB003755,F052,C046,2022-04-28,2,5,5,4,4,4
FB003756,F064,C085,2022-04-28,4,3,5,2,5,2
FB003757,F031,C031,2022-04-28,5,5,5,3,5,4
FB003758,F005,C074,2022-04-28,4,5,4,5,4,4
FB003759,F006,C006,2022-04-28,3,3,5,4,2,3
FB003760,F020,C029,2022-04-28,5,4,4,5,4,3
FB003761,F005,C074,2022-04-28,4,4,3,4,4,3
FB003762,F003,C059,2022-04-28,4,5,4,5,5,3
FB003763,F051,C047,2022-04-28,3,5,3,3,4,5
FB003764,F010,C010,2022-04-28,5,4,4,3,2,3
FB003765,F028,C040,2022-04-28,5,5,4,3,5,5
FB003766,F041,C037,2022-04-28,3,5,3,4,3,3
FB003767,F070,C063,2022-04-28,5,5,4,5,5,4
FB003768,F070,C061,2022-04-28,4,4,3,5,3,3
FB003769,F041,C042,2022-04-29,3,4,3,4,4,3
FB003770,F051,C045,2022-04-29,4,4,4,4,3,4
FB003771,F065,C090,2022-04-29,3,4,3,3,3,2
FB003772,F007,C007,2022-04-29,3,4,3,3,2,4
FB003773,F008,C008,2022-04-29,3,3,3,3,3,3
FB003774,F046,C041,2022-04-29,4,4,5,3,5,4
FB003775,F013,C013,2022-04-29,5,5,5,4,5,5
FB003776,F056,C065,2022-04-29,5,5,4,4,5,3
FB003777,F047,C048,2022-04-29,5,5,4,4,4,4
FB003778,F019,C019,2022-04-29,4,4,5,5,5,3
FB003779,F052,C049,2022-04-29,4,3,4,5,3,5
FB003780,F006,C053,2022-04-29,3,2,2,4,5,4
FB003781,F053,C068,2022-04-29,5,3,2,3,5,3
FB003782,F053,C067,2022-04-29,5,5,4,5,2,3
FB003783,F037,C014,2022-04-29,5,3,3,5,4,4
FB003784,F005,C074,2022-04-29,5,4,4,5,4,4
FB003785,F069,C060,2022-04-29,3,3,3,4,3,3
FB003786,F030,C030,2022-04-29,3,3,4,5,4,5
FB003787,F074,C073,2022-04-29,4,3,5,4,5,4
FB003788,F061,C081,2022-04-29,5,4,4,4,4,2
FB003789,F051,C045,2022-04-29,5,5,4,4,3,3
FB003790,F001,C001,2022-04-29,3,3,4,5,2,4
FB003791,F013,C033,2022-04-29,3,3,5,4,4,4
FB003792,F032,C054,2022-04-29,5,5,4,4,5,5
FB003793,F006,C053,2022-04-29,3,4,1,3,3,2
FB003794,F052,C049,2022-04-29,3,4,4,4,3,3
FB003795,F046,C041,2022-04-29,3,4,3,3,3,4
FB003796,F012,C012,2022-04-29,4,4,3,5,3,2
FB003797,F052,C043,2022-04-29,3,3,3,4,5,3
FB003798,F020,C029,2022-04-29,2,3,2,3,1,2
FB003799,F063,C077,2022-04-29,5,5,4,4,5,4
FB003800,F070,C063,2022-04-29,3,3,4,3,5,3
FB003801,F043,C036,2022-04-29,2,2,3,5,3,1
FB003802,F006,C006,2022-04-29,5,5,4,5,4,4
FB003803,F070,C061,2022-04-29,4,5,5,5,4,5
FB003804,F031,C032,2022-04-29,3,3,4,4,5,5
FB003805,F070,C063,2022-04-29,3,4,3,5,5,5
FB003806,F027,C027,2022-04-29,3,4,4,4,5,5
FB003807,F028,C039,2022-04-29,5,5,5,5,5,2
FB003808,F017,C017,2022-04-29,3,5,3,2,3,3
FB003809,F062,C080,2022-04-29,4,5,5,4,4,4
FB003810,F058,C069,2022-04-29,4,4,5,4,4,5
FB003811,F016,C016,2022-04-29,4,4,3,3,3,4
FB003812,F020,C029,2022-04-29,4,5,3,3,4,5
FB003813,F064,C087,2022-04-29,4,5,4,2,3,4
FB003814,F064,C084,2022-04-29,4,5,3,5,5,4
FB003815,F030,C030,2022-04-30,4,5,5,3,5,3
FB003816,F052,C049,2022-04-30,2,3,4,4,4,3
FB003817,F022,C064,2022-04-30,4,4,5,4,4,4
FB003818,F009,C009,2022-04-30,3,3,4,4,4,4
FB003819,F003,C003,2022-04-30,3,3,1,2,1,2
FB003820,F064,C089,2022-04-30,5,3,4,3,4,3
FB003821,F055,C072,2022-04-30,5,4,4,4,5,3
FB003822,F020,C029,2022-04-30,5,5,4,5,5,5
FB003823,F052,C049,2022-04-30,4,3,5,3,3,4
FB003824,F067,C086,2022-04-30,5,4,4,5,4,3
FB003825,F064,C089,2022-04-30,4,5,5,3,5,4
FB003826,F065,C091,2022-04-30,3,2,4,2,2,2
FB003827,F046,C041,2022-04-30,4,4,3,4,3,5
FB003828,F052,C049,2022-04-30,2,2,5,3,2,3
FB003829,F056,C065,2022-04-30,3,2,2,2,1,1
FB003830,F020,C029,2022-04-30,3,3,3,4,4,3
FB003831,F059,C079,2022-04-30,5,4,5,5,5,5
FB003832,F015,C015,2022-04-30,5,5,1,4,4,3
FB003833,F005,C074,2022-04-30,4,5,4,4,3,4
FB003834,F053,C068,2022-04-30,3,3,2,2,4,3
FB003835,F025,C052,2022-04-30,1,4,3,2,3,2
FB003836,F065,C090,2022-04-30,2,3,2,2,3,3
FB003837,F052,C050,2022-04-30,3,4,3,4,3,5
FB003838,F016,C016,2022-04-30,2,1,3,2,2,3
FB003839,F037,C014,2022-04-30,3,5,3,2,2,3
FB003840,F074,C073,2022-04-30,5,5,4,4,4,5
FB003841,F009,C009,2022-04-30,4,4,4,4,4,2
FB003842,F011,C011,2022-04-30,2,3,2,3,2,4
FB003843,F002,C002,2022-04-30,2,2,3,3,3,1
FB003844,F041,C042,2022-04-30,2,4,3,1,4,2
FB003845,F001,C001,2022-04-30,3,4,3,1,4,1
FB003846,F008,C008,2022-04-30,3,1,3,4,4,2
FB003847,F031,C032,2022-04-30,2,3,3,2,2,3
FB003848,F037,C014,2022-04-30,4,5,3,3,2,4
FB003849,F064,C085,2022-04-30,2,3,2,2,3,3
FB003850,F056,C065,2022-04-30,4,4,4,4,3,3
FB003851,F010,C051,2022-04-30,4,5,4,4,4,5
FB003852,F064,C089,2022-04-30,4,5,4,5,4,4
FB003853,F067,C088,2022-04-30,3,4,4,4,5,4
FB003854,F074,C073,2022-04-30,3,4,4,2,4,4
FB003855,F047,C048,2022-04-30,4,4,5,4,4,3
FB003856,F059,C078,2022-04-30,4,4,4,3,3,4
FB003857,F030,C030,2022-04-30,3,4,5,4,3,3
FB003858,F056,C065,2022-04-30,4,4,4,3,4,4
FB003859,F024,C024,2022-04-30,3,4,3,4,4,2
FB003860,F052,C043,2022-04-30,2,4,3,4,4,4
FB003861,F052,C046,2022-04-30,4,5,4,4,4,4
FB003862,F070,C062,2022-04-30,4,2,2,3,3,3
FB003863,F033,C055,2022-04-30,3,3,3,3,4,4
FB003864,F016,C016,2022-04-30,4,5,3,4,4,5
FB003865,F019,C019,2022-04-30,4,5,5,3,5,4
FB003866,F051,C044,2022-04-30,4,3,4,5,2,3
FB003867,F041,C038,2022-04-30,2,5,4,5,4,5
FB003868,F043,C036,2022-04-30,4,4,3,4,3,4
FB003869,F053,C067,2022-04-30,2,3,2,4,2,3
FB003870,F020,C020,2022-04-30,5,5,4,5,3,4
FB003871,F032,C054,2022-04-30,4,4,3,4,3,4
FB003872,F028,C039,2022-05-01,3,1,4,3,4,3
FB003873,F020,C029,2022-05-01,2,5,4,4,4,3
FB003874,F064,C087,2022-05-01,4,3,4,4,4,3
FB003875,F006,C053,2022-05-01,3,3,4,2,3,4
FB003876,F064,C089,2022-05-01,5,5,4,3,4,5
FB003877,F017,C058,2022-05-01,3,2,3,5,2,2
FB003878,F065,C090,2022-05-01,4,3,4,3,4,2
FB003879,F044,C035,2022-05-01,3,5,3,5,3,4
FB003880,F025,C052,2022-05-01,3,2,2,4,4,5
FB003881,F052,C049,2022-05-01,3,5,4,5,3,3
FB003882,F074,C073,2022-05-01,5,5,5,4,4,5
FB003883,F051,C044,2022-05-01,5,5,4,5,4,4
FB003884,F069,C060,2022-05-01,4,5,3,4,5,4
FB003885,F028,C039,2022-05-01,3,4,4,5,5,4
FB003886,F031,C032,2022-05-01,3,3,4,4,2,4
FB003887,F063,C077,2022-05-01,5,4,5,3,5,4
FB003888,F019,C075,2022-05-01,3,3,3,2,3,3
FB003889,F005,C005,2022-05-01,2,5,3,3,4,2
FB003890,F064,C089,2022-05-01,3,2,1,3,2,1
FB003891,F061,C081,2022-05-01,3,3,2,3,1,2
FB003892,F013,C033,2022-05-01,5,4,4,3,4,3
FB003893,F052,C049,2022-05-01,2,3,3,3,3,2
FB003894,F006,C006,2022-05-01,2,3,2,1,3,1
FB003895,F065,C091,2022-05-01,3,4,2,3,5,2
FB003896,F013,C013,2022-05-01,1,2,2,1,3,3
FB003897,F030,C030,2022-05-01,5,4,4,5,3,4
FB003898,F020,C029,2022-05-01,4,4,5,4,5,4
FB003899,F028,C040,2022-05-01,4,2,3,2,4,1
FB003900,F051,C047,2022-05-01,3,5,4,3,4,4
FB003901,F008,C008,2022-05-01,2,4,3,4,4,4
FB003902,F064,C084,2022-05-01,4,3,4,5,5,5
FB003903,F059,C079,2022-05-01,3,3,5,4,5,4
FB003904,F006,C006,2022-05-01,4,4,5,4,4,5
FB003905,F064,C084,2022-05-01,4,4,3,3,4,3
FB003906,F013,C034,2022-05-01,4,4,4,5,5,3
FB003907,F021,C021,2022-05-01,3,4,3,3,3,2
FB003908,F011,C056,2022-05-01,3,3,4,4,4,3
FB003909,F007,C007,2022-05-01,3,4,3,4,3,3
FB003910,F062,C080,2022-05-01,3,3,4,3,5,3
FB003911,F021,C021,2022-05-01,5,5,3,4,5,5
FB003912,F061,C081,2022-05-02,3,5,4,4,2,5
FB003913,F052,C050,2022-05-02,2,3,3,3,3,2
FB003914,F009,C009,2022-05-02,3,2,5,4,2,3
FB003915,F013,C013,2022-05-02,5,3,3,5,3,4
FB003916,F064,C087,2022-05-02,3,5,5,5,4,4
FB003917,F059,C078,2022-05-02,4,4,4,4,4,3
FB003918,F022,C022,2022-05-02,5,2,4,5,3,4
FB003919,F059,C082,2022-05-02,4,3,3,4,4,3
FB003920,F005,C005,2022-05-02,2,4,2,3,3,3
FB003921,F061,C081,2022-05-02,3,5,4,4,3,3
FB003922,F053,C068,2022-05-02,3,5,3,2,2,3
FB003923,F067,C086,2022-05-02,5,4,4,4,4,4
FB003924,F003,C059,2022-05-02,3,3,3,5,4,4
FB003925,F053,C068,2022-05-02,3,2,4,3,2,3
FB003926,F015,C015,2022-05-02,4,5,5,3,5,5
FB003927,F064,C087,2022-05-02,2,3,1,3,2,2
FB003928,F031,C032,2022-05-02,1,4,4,3,3,4
FB003929,F030,C030,2022-05-02,4,4,3,5,5,3
FB003930,F052,C046,2022-05-02,4,1,3,3,3,3
FB003931,F053,C068,2022-05-02,4,3,4,3,4,5
FB003932,F046,C041,2022-05-02,5,4,2,2,5,3
FB003933,F007,C007,2022-05-02,4,4,3,3,2,3
FB003934,F055,C072,2022-05-02,4,4,5,4,4,3
FB003935,F006,C006,2022-05-02,4,5,4,5,5,4
FB003936,F056,C071,2022-05-02,3,3,4,4,4,3
FB003937,F058,C066,2022-05-02,5,5,5,3,5,4
FB003938,F021,C021,2022-05-02,4,5,4,3,3,4
FB003939,F055,C070,2022-05-02,5,3,4,4,4,2
FB003940,F051,C045,2022-05-02,4,5,4,3,5,4
FB003941,F011,C056,2022-05-02,3,4,3,4,5,4
FB003942,F011,C056,2022-05-02,3,5,5,1,4,4
FB003943,F010,C051,2022-05-02,3,4,3,5,3,3
FB003944,F051,C047,2022-05-02,5,5,5,5,5,5
FB003945,F041,C037,2022-05-02,4,5,5,5,5,4
FB003946,F056,C065,2022-05-02,5,4,5,4,4,5
FB003947,F027,C027,2022-05-02,3,3,3,3,2,4
FB003948,F028,C039,2022-05-02,4,4,4,3,4,3
FB003949,F058,C066,2022-05-02,4,4,5,3,4,4
FB003950,F028,C039,2022-05-02,3,5,3,4,4,4
FB003951,F056,C065,2022-05-03,5,5,3,3,3,3
FB003952,F052,C050,2022-05-03,4,3,3,3,3,4
FB003953,F006,C053,2022-05-03,4,3,5,4,4,3
FB003954,F055,C072,2022-05-03,4,4,4,4,4,3
FB003955,F015,C015,2022-05-03,4,5,3,4,5,4
FB003956,F017,C017,2022-05-03,4,4,2,3,5,4
FB003957,F047,C048,2022-05-03,5,4,3,2,5,3
FB003958,F030,C076,2022-05-03,3,3,3,4,3,2
FB003959,F051,C045,2022-05-03,5,4,5,5,4,5
FB003960,F056,C065,2022-05-03,3,4,4,4,2,5
FB003961,F020,C020,2022-05-03,2,3,1,3,3,3
FB003962,F064,C084,2022-05-03,3,5,5,4,4,4
FB003963,F065,C090,2022-05-03,2,3,4,3,3,4
FB003964,F041,C038,2022-05-03,5,5,4,3,2,3
FB003965,F015,C015,2022-05-03,4,5,4,5,4,4
FB003966,F021,C021,2022-05-03,3,3,3,4,4,5
FB003967,F006,C053,2022-05-03,4,4,3,3,4,3
FB003968,F063,C077,2022-05-03,4,3,4,3,4,4
FB003969,F069,C060,2022-05-03,3,4,2,3,4,3
FB003970,F041,C042,2022-05-03,5,4,3,3,5,4
FB003971,F064,C085,2022-05-03,4,3,3,3,4,4
FB003972,F070,C063,2022-05-03,5,4,3,3,5,4
FB003973,F031,C031,2022-05-03,4,5,3,4,5,4
FB003974,F002,C002,2022-05-03,3,4,4,5,3,3
FB003975,F041,C038,2022-05-03,1,4,2,3,4,3
FB003976,F061,C081,2022-05-03,3,4,4,4,5,4
FB003977,F007,C007,2022-05-03,5,5,3,4,4,5
FB003978,F033,C055,2022-05-03,5,5,5,3,4,5
FB003979,F059,C079,2022-05-03,2,5,4,5,5,3
FB003980,F070,C063,2022-05-03,5,4,3,5,5,4
FB003981,F031,C031,2022-05-03,4,2,4,3,4,4
FB003982,F073,C018,2022-05-03,5,5,4,3,4,2
FB003983,F028,C040,2022-05-03,4,5,4,4,4,3
FB003984,F053,C067,2022-05-03,5,5,3,3,4,3
FB003985,F058,C069,2022-05-03,4,4,5,3,3,4
FB003986,F010,C051,2022-05-03,5,5,4,5,4,5
FB003987,F010,C010,2022-05-03,5,4,2,4,4,4
FB003988,F021,C021,2022-05-03,4,3,5,3,3,4
FB003989,F031,C031,2022-05-03,3,5,2,3,2,4
FB003990,F056,C065,2022-05-03,4,5,5,4,4,4
FB003991,F019,C075,2022-05-03,4,4,4,3,5,2
FB003992,F016,C016,2022-05-03,4,5,4,3,2,3
FB003993,F058,C066,2022-05-03,5,5,3,3,4,4
FB003994,F024,C024,2022-05-03,4,5,5,4,4,2
FB003995,F031,C032,2022-05-03,3,5,4,4,5,5
FB003996,F031,C031,2022-05-04,5,3,4,3,5,3
FB003997,F005,C074,2022-05-04,4,5,4,3,4,3
FB003998,F062,C080,2022-05-04,5,4,5,4,5,4
FB003999,F064,C087,2022-05-04,4,4,3,5,4,3
FB004000,F052,C050,2022-05-04,4,3,3,4,3,4
FB004001,F009,C009,2022-05-04,4,4,2,4,3,3
FB004002,F074,C073,2022-05-04,3,4,5,4,5,5
FB004003,F053,C068,2022-05-04,4,4,5,4,5,5
FB004004,F060,C083,2022-05-04,5,4,3,5,5,5
FB004005,F065,C091,2022-05-04,4,5,2,4,3,2
FB004006,F043,C036,2022-05-04,5,5,5,3,5,5
FB004007,F030,C076,2022-05-04,4,2,4,1,3,4
FB004008,F010,C051,2022-05-04,3,5,5,5,5,4
FB004009,F059,C079,2022-05-04,3,3,3,3,3,2
FB004010,F065,C090,2022-05-04,3,5,4,4,3,4
FB004011,F067,C086,2022-05-04,2,2,3,3,3,1
FB004012,F005,C005,2022-05-04,3,3,2,5,2,3
FB004013,F064,C085,2022-05-04,4,3,3,5,5,3
FB004014,F044,C035,2022-05-04,3,5,4,4,5,3
FB004015,F021,C021,2022-05-04,4,4,4,4,4,4
FB004016,F007,C007,2022-05-04,2,3,2,4,2,2
FB004017,F030,C030,2022-05-04,4,5,4,4,5,4
FB004018,F030,C076,2022-05-04,3,4,1,2,2,1
FB004019,F063,C077,2022-05-04,4,3,4,4,4,3
FB004020,F041,C042,2022-05-04,3,3,5,5,4,3
FB004021,F056,C065,2022-05-04,4,3,3,3,3,3
FB004022,F070,C063,2022-05-04,3,3,1,1,2,4
FB004023,F028,C040,2022-05-04,3,3,4,3,3,2
